dgp,N,T,T_N,trial,method,precision,recall,f1,hub_recovery,net_density
garch_factor,50,125,2.5,28,OLS,0.13765182186234817,0.272,0.1827956989247312,0.0,0.10081632653061225
garch_factor,50,125,2.5,28,LASSO,0.5,0.072,0.1258741258741259,0.0,0.007346938775510204
garch_factor,50,125,2.5,29,OLS,0.15481171548117154,0.296,0.2032967032967033,0.0,0.09755102040816327
garch_factor,50,125,2.5,29,LASSO,0.6666666666666666,0.096,0.16783216783216784,0.2,0.007346938775510204
garch_factor,50,125,2.5,30,OLS,0.13304721030042918,0.248,0.17318435754189945,0.0,0.09510204081632653
garch_factor,50,125,2.5,30,LASSO,0.4090909090909091,0.072,0.12244897959183673,0.0,0.008979591836734694
garch_factor,50,125,2.5,31,OLS,0.13270142180094788,0.224,0.16666666666666666,0.4,0.08612244897959184
garch_factor,50,125,2.5,31,LASSO,0.4,0.08,0.13333333333333333,0.2,0.01020408163265306
garch_factor,50,125,2.5,32,OLS,0.13671875,0.28,0.1837270341207349,0.6,0.10448979591836735
garch_factor,50,125,2.5,32,LASSO,0.5882352941176471,0.08,0.14084507042253522,0.6,0.0069387755102040816
garch_factor,50,125,2.5,33,OLS,0.15789473684210525,0.312,0.20967741935483872,0.0,0.10081632653061225
garch_factor,50,125,2.5,33,LASSO,0.5454545454545454,0.096,0.16326530612244897,0.2,0.008979591836734694
garch_factor,50,125,2.5,34,OLS,0.1865079365079365,0.376,0.2493368700265252,0.4,0.10285714285714286
garch_factor,50,125,2.5,34,LASSO,0.7272727272727273,0.128,0.21768707482993196,0.2,0.008979591836734694
garch_factor,50,125,2.5,35,OLS,0.20588235294117646,0.392,0.2699724517906336,0.0,0.09714285714285714
garch_factor,50,125,2.5,35,LASSO,0.6521739130434783,0.12,0.20270270270270271,0.0,0.009387755102040816
garch_factor,50,125,2.5,36,OLS,0.19421487603305784,0.376,0.2561307901907357,0.2,0.09877551020408164
garch_factor,50,125,2.5,36,LASSO,0.52,0.104,0.17333333333333334,0.0,0.01020408163265306
garch_factor,50,125,2.5,37,OLS,0.174496644295302,0.416,0.2458628841607565,0.2,0.12163265306122449
garch_factor,50,125,2.5,37,LASSO,0.6666666666666666,0.128,0.21476510067114093,0.0,0.009795918367346938
garch_factor,50,125,2.5,38,OLS,0.149812734082397,0.32,0.20408163265306123,0.2,0.1089795918367347
garch_factor,50,125,2.5,38,LASSO,0.7368421052631579,0.112,0.19444444444444445,0.2,0.007755102040816327
garch_factor,50,125,2.5,39,OLS,0.10548523206751055,0.2,0.13812154696132597,0.2,0.09673469387755101
garch_factor,50,125,2.5,39,LASSO,0.5294117647058824,0.072,0.1267605633802817,0.0,0.0069387755102040816
garch_factor,50,125,2.5,40,OLS,0.1724137931034483,0.36,0.23316062176165803,0.0,0.10653061224489796
garch_factor,50,125,2.5,40,LASSO,0.4782608695652174,0.088,0.14864864864864866,0.2,0.009387755102040816
garch_factor,50,125,2.5,41,OLS,0.17277486910994763,0.264,0.2088607594936709,0.4,0.07795918367346939
garch_factor,50,125,2.5,41,LASSO,0.5,0.088,0.14965986394557823,0.0,0.008979591836734694
garch_factor,50,125,2.5,42,OLS,0.18407960199004975,0.296,0.22699386503067484,0.0,0.08204081632653061
garch_factor,50,125,2.5,42,LASSO,0.6111111111111112,0.088,0.15384615384615385,0.2,0.007346938775510204
garch_factor,50,125,2.5,43,OLS,0.13875598086124402,0.232,0.17365269461077845,0.0,0.08530612244897959
garch_factor,50,125,2.5,43,LASSO,0.5294117647058824,0.072,0.1267605633802817,0.0,0.0069387755102040816
garch_factor,50,125,2.5,44,OLS,0.12350597609561753,0.248,0.16489361702127658,0.2,0.10244897959183673
garch_factor,50,125,2.5,44,LASSO,0.4,0.048,0.08571428571428572,0.2,0.006122448979591836
garch_factor,50,125,2.5,45,OLS,0.17886178861788618,0.352,0.2371967654986523,0.4,0.10040816326530612
garch_factor,50,125,2.5,45,LASSO,0.52,0.104,0.17333333333333334,0.0,0.01020408163265306
garch_factor,50,125,2.5,46,OLS,0.13692946058091288,0.264,0.18032786885245902,0.4,0.09836734693877551
garch_factor,50,125,2.5,46,LASSO,0.5714285714285714,0.064,0.11510791366906475,0.2,0.005714285714285714
garch_factor,50,125,2.5,47,OLS,0.20622568093385213,0.424,0.2774869109947644,0.2,0.10489795918367346
garch_factor,50,125,2.5,47,LASSO,0.6571428571428571,0.184,0.2875,0.4,0.014285714285714285
garch_factor,50,125,2.5,48,OLS,0.17341040462427745,0.24,0.20134228187919462,0.2,0.07061224489795918
garch_factor,50,125,2.5,48,LASSO,0.65,0.104,0.1793103448275862,0.0,0.00816326530612245
garch_factor,50,125,2.5,49,OLS,0.18518518518518517,0.36,0.24456521739130435,0.2,0.09918367346938775
garch_factor,50,125,2.5,49,LASSO,0.5416666666666666,0.104,0.174496644295302,0.2,0.009795918367346938
garch_factor,50,125,2.5,50,OLS,0.1615720524017467,0.296,0.20903954802259886,0.0,0.09346938775510204
garch_factor,50,125,2.5,50,LASSO,0.5,0.096,0.1610738255033557,0.4,0.009795918367346938
garch_factor,50,125,2.5,51,OLS,0.13761467889908258,0.36,0.19911504424778761,0.2,0.13346938775510203
garch_factor,50,125,2.5,51,LASSO,0.5652173913043478,0.104,0.17567567567567569,0.6,0.009387755102040816
garch_factor,50,125,2.5,52,OLS,0.17803030303030304,0.376,0.2416452442159383,0.0,0.10775510204081633
garch_factor,50,125,2.5,52,LASSO,0.5,0.104,0.17218543046357615,0.0,0.010612244897959184
garch_factor,50,125,2.5,53,OLS,0.16532258064516128,0.328,0.21983914209115282,0.2,0.10122448979591837
garch_factor,50,125,2.5,53,LASSO,0.7391304347826086,0.136,0.22972972972972974,0.0,0.009387755102040816
garch_factor,50,125,2.5,54,OLS,0.1640625,0.336,0.2204724409448819,0.2,0.10448979591836735
garch_factor,50,125,2.5,54,LASSO,0.6428571428571429,0.072,0.12949640287769784,0.0,0.005714285714285714
garch_factor,50,125,2.5,55,OLS,0.11846689895470383,0.272,0.1650485436893204,0.2,0.11714285714285715
garch_factor,50,125,2.5,55,LASSO,0.6071428571428571,0.136,0.2222222222222222,0.0,0.011428571428571429
garch_factor,50,125,2.5,56,OLS,0.17412935323383086,0.28,0.2147239263803681,0.0,0.08204081632653061
garch_factor,50,125,2.5,56,LASSO,0.5238095238095238,0.088,0.1506849315068493,0.0,0.008571428571428572
garch_factor,50,125,2.5,57,OLS,0.18686868686868688,0.296,0.22910216718266255,0.2,0.08081632653061224
garch_factor,50,125,2.5,57,LASSO,0.43478260869565216,0.08,0.13513513513513514,0.0,0.009387755102040816
garch_factor,50,125,2.5,58,OLS,0.16666666666666666,0.336,0.22281167108753316,0.2,0.10285714285714286
garch_factor,50,125,2.5,58,LASSO,0.6818181818181818,0.12,0.20408163265306123,0.2,0.008979591836734694
garch_factor,50,125,2.5,59,OLS,0.16585365853658537,0.272,0.20606060606060606,0.0,0.0836734693877551
garch_factor,50,125,2.5,59,LASSO,0.6153846153846154,0.064,0.11594202898550725,0.0,0.005306122448979592
garch_factor,50,125,2.5,60,OLS,0.1752988047808765,0.352,0.23404255319148937,0.2,0.10244897959183673
garch_factor,50,125,2.5,60,LASSO,0.5882352941176471,0.08,0.14084507042253522,0.0,0.0069387755102040816
garch_factor,50,125,2.5,61,OLS,0.1689497716894977,0.296,0.21511627906976744,0.4,0.08938775510204082
garch_factor,50,125,2.5,61,LASSO,0.6818181818181818,0.12,0.20408163265306123,0.2,0.008979591836734694
garch_factor,50,125,2.5,62,OLS,0.1937984496124031,0.4,0.26109660574412535,0.8,0.10530612244897959
garch_factor,50,125,2.5,62,LASSO,0.8076923076923077,0.168,0.2781456953642384,0.0,0.010612244897959184
garch_factor,50,125,2.5,63,OLS,0.1827956989247312,0.272,0.21864951768488747,0.6,0.07591836734693877
garch_factor,50,125,2.5,63,LASSO,0.2,0.016,0.02962962962962963,0.4,0.004081632653061225
garch_factor,50,125,2.5,64,OLS,0.1865079365079365,0.376,0.2493368700265252,0.2,0.10285714285714286
garch_factor,50,125,2.5,64,LASSO,0.7352941176470589,0.2,0.31446540880503143,0.2,0.013877551020408163
garch_factor,50,125,2.5,65,OLS,0.14009661835748793,0.232,0.1746987951807229,0.0,0.08448979591836735
garch_factor,50,125,2.5,65,LASSO,0.4,0.064,0.1103448275862069,0.0,0.00816326530612245
garch_factor,50,125,2.5,66,OLS,0.13286713286713286,0.304,0.18491484184914841,0.0,0.11673469387755102
garch_factor,50,125,2.5,66,LASSO,0.5384615384615384,0.056,0.10144927536231885,0.0,0.005306122448979592
garch_factor,50,125,2.5,67,OLS,0.14772727272727273,0.312,0.20051413881748073,0.4,0.10775510204081633
garch_factor,50,125,2.5,67,LASSO,0.4782608695652174,0.088,0.14864864864864866,0.4,0.009387755102040816
garch_factor,50,125,2.5,68,OLS,0.20642201834862386,0.36,0.26239067055393583,0.2,0.08897959183673469
garch_factor,50,125,2.5,68,LASSO,0.6086956521739131,0.112,0.1891891891891892,0.0,0.009387755102040816
garch_factor,50,125,2.5,69,OLS,0.18972332015810275,0.384,0.25396825396825395,0.0,0.10326530612244898
garch_factor,50,125,2.5,69,LASSO,0.6428571428571429,0.144,0.23529411764705882,0.2,0.011428571428571429
garch_factor,50,125,2.5,70,OLS,0.18061674008810572,0.328,0.23295454545454544,0.2,0.0926530612244898
garch_factor,50,125,2.5,70,LASSO,0.6190476190476191,0.104,0.1780821917808219,0.2,0.008571428571428572
garch_factor,50,125,2.5,71,OLS,0.17407407407407408,0.376,0.2379746835443038,0.2,0.11020408163265306
garch_factor,50,125,2.5,71,LASSO,0.6785714285714286,0.152,0.24836601307189543,0.0,0.011428571428571429
garch_factor,50,125,2.5,72,OLS,0.2217391304347826,0.408,0.28732394366197184,0.2,0.09387755102040816
garch_factor,50,125,2.5,72,LASSO,0.5833333333333334,0.112,0.18791946308724833,0.2,0.009795918367346938
garch_factor,50,125,2.5,73,OLS,0.14342629482071714,0.288,0.19148936170212766,0.2,0.10244897959183673
garch_factor,50,125,2.5,73,LASSO,0.5416666666666666,0.104,0.174496644295302,0.2,0.009795918367346938
garch_factor,50,125,2.5,74,OLS,0.17672413793103448,0.328,0.22969187675070027,0.4,0.0946938775510204
garch_factor,50,125,2.5,74,LASSO,0.5,0.072,0.1258741258741259,0.4,0.007346938775510204
garch_factor,50,125,2.5,75,OLS,0.17777777777777778,0.32,0.22857142857142856,0.2,0.09183673469387756
garch_factor,50,125,2.5,75,LASSO,0.5714285714285714,0.064,0.11510791366906475,0.2,0.005714285714285714
garch_factor,50,125,2.5,76,OLS,0.17194570135746606,0.304,0.21965317919075145,0.0,0.09020408163265306
garch_factor,50,125,2.5,76,LASSO,0.56,0.112,0.18666666666666668,0.2,0.01020408163265306
garch_factor,50,125,2.5,77,OLS,0.2017167381974249,0.376,0.26256983240223464,0.0,0.09510204081632653
garch_factor,50,125,2.5,77,LASSO,0.6,0.12,0.2,0.4,0.01020408163265306
garch_factor,50,125,2.5,78,OLS,0.16908212560386474,0.28,0.21084337349397592,0.4,0.08448979591836735
garch_factor,50,125,2.5,78,LASSO,0.3548387096774194,0.088,0.14102564102564102,0.2,0.012653061224489797
garch_factor,50,125,2.5,79,OLS,0.15570934256055363,0.36,0.21739130434782608,0.4,0.11795918367346939
garch_factor,50,125,2.5,79,LASSO,0.64,0.128,0.21333333333333335,0.0,0.01020408163265306
garch_factor,50,125,2.5,80,OLS,0.17307692307692307,0.288,0.21621621621621623,0.4,0.08489795918367347
garch_factor,50,125,2.5,80,LASSO,0.42857142857142855,0.072,0.1232876712328767,0.2,0.008571428571428572
garch_factor,50,125,2.5,81,OLS,0.15447154471544716,0.304,0.20485175202156333,0.0,0.10040816326530612
garch_factor,50,125,2.5,81,LASSO,0.6129032258064516,0.152,0.24358974358974358,0.0,0.012653061224489797
garch_factor,50,125,2.5,82,OLS,0.1829787234042553,0.344,0.2388888888888889,0.0,0.09591836734693877
garch_factor,50,125,2.5,82,LASSO,0.5,0.08,0.13793103448275862,0.4,0.00816326530612245
garch_factor,50,125,2.5,83,OLS,0.16044776119402984,0.344,0.21882951653944022,0.0,0.10938775510204081
garch_factor,50,125,2.5,83,LASSO,0.46153846153846156,0.096,0.15894039735099338,0.0,0.010612244897959184
garch_factor,50,125,2.5,84,OLS,0.1062992125984252,0.216,0.1424802110817942,0.2,0.1036734693877551
garch_factor,50,125,2.5,84,LASSO,0.6666666666666666,0.096,0.16783216783216784,0.0,0.007346938775510204
garch_factor,50,125,2.5,85,OLS,0.15873015873015872,0.32,0.21220159151193635,0.6,0.10285714285714286
garch_factor,50,125,2.5,85,LASSO,0.47619047619047616,0.08,0.136986301369863,0.2,0.008571428571428572
garch_factor,50,125,2.5,86,OLS,0.1722689075630252,0.328,0.22589531680440772,0.0,0.09714285714285714
garch_factor,50,125,2.5,86,LASSO,0.8235294117647058,0.112,0.19718309859154928,0.0,0.0069387755102040816
garch_factor,50,125,2.5,87,OLS,0.13846153846153847,0.288,0.18701298701298702,0.2,0.10612244897959183
garch_factor,50,125,2.5,87,LASSO,0.625,0.08,0.14184397163120568,0.0,0.006530612244897959
garch_factor,50,125,2.5,88,OLS,0.1939655172413793,0.36,0.25210084033613445,0.2,0.0946938775510204
garch_factor,50,125,2.5,88,LASSO,0.6666666666666666,0.128,0.21476510067114093,0.0,0.009795918367346938
garch_factor,50,125,2.5,89,OLS,0.14285714285714285,0.256,0.1833810888252149,0.2,0.09142857142857143
garch_factor,50,125,2.5,89,LASSO,0.4782608695652174,0.088,0.14864864864864866,0.2,0.009387755102040816
garch_factor,50,125,2.5,90,OLS,0.19747899159663865,0.376,0.25895316804407714,0.4,0.09714285714285714
garch_factor,50,125,2.5,90,LASSO,0.6086956521739131,0.112,0.1891891891891892,0.4,0.009387755102040816
garch_factor,50,125,2.5,91,OLS,0.14919354838709678,0.296,0.19839142091152814,0.2,0.10122448979591837
garch_factor,50,125,2.5,91,LASSO,0.6842105263157895,0.104,0.18055555555555555,0.2,0.007755102040816327
garch_factor,50,125,2.5,92,OLS,0.16342412451361868,0.336,0.2198952879581152,0.0,0.10489795918367346
garch_factor,50,125,2.5,92,LASSO,0.7391304347826086,0.136,0.22972972972972974,0.2,0.009387755102040816
garch_factor,50,125,2.5,93,OLS,0.16203703703703703,0.28,0.20527859237536658,0.2,0.08816326530612245
garch_factor,50,125,2.5,93,LASSO,0.5925925925925926,0.128,0.21052631578947367,0.2,0.011020408163265306
garch_factor,50,125,2.5,94,OLS,0.15658362989323843,0.352,0.21674876847290642,0.0,0.11469387755102041
garch_factor,50,125,2.5,94,LASSO,0.5263157894736842,0.08,0.1388888888888889,0.2,0.007755102040816327
garch_factor,50,125,2.5,95,OLS,0.16141732283464566,0.328,0.21635883905013192,0.0,0.1036734693877551
garch_factor,50,125,2.5,95,LASSO,0.56,0.112,0.18666666666666668,0.4,0.01020408163265306
garch_factor,50,125,2.5,96,OLS,0.14885496183206107,0.312,0.20155038759689922,0.4,0.10693877551020409
garch_factor,50,125,2.5,96,LASSO,0.5,0.128,0.20382165605095542,0.2,0.013061224489795919
garch_factor,50,125,2.5,97,OLS,0.13765182186234817,0.272,0.1827956989247312,0.0,0.10081632653061225
garch_factor,50,125,2.5,97,LASSO,0.47368421052631576,0.072,0.125,0.2,0.007755102040816327
garch_factor,50,125,2.5,98,OLS,0.1721311475409836,0.336,0.22764227642276422,0.2,0.09959183673469388
garch_factor,50,125,2.5,98,LASSO,0.64,0.128,0.21333333333333335,0.2,0.01020408163265306
garch_factor,50,125,2.5,99,OLS,0.16517857142857142,0.296,0.21203438395415472,0.4,0.09142857142857143
garch_factor,50,125,2.5,99,LASSO,0.5454545454545454,0.096,0.16326530612244897,0.0,0.008979591836734694
garch_factor,50,250,5.0,0,OLS,0.20065789473684212,0.488,0.28438228438228436,0.2,0.12408163265306123
garch_factor,50,250,5.0,0,LASSO,0.7647058823529411,0.208,0.3270440251572327,0.0,0.013877551020408163
garch_factor,50,250,5.0,1,OLS,0.16901408450704225,0.48,0.25,0.0,0.14489795918367346
garch_factor,50,250,5.0,1,LASSO,0.8372093023255814,0.288,0.42857142857142855,0.2,0.017551020408163264
garch_factor,50,250,5.0,2,OLS,0.18125,0.464,0.2606741573033708,0.4,0.1306122448979592
garch_factor,50,250,5.0,2,LASSO,0.8235294117647058,0.224,0.3522012578616352,0.2,0.013877551020408163
garch_factor,50,250,5.0,3,OLS,0.13439635535307518,0.472,0.20921985815602837,0.2,0.17918367346938777
garch_factor,50,250,5.0,3,LASSO,0.6842105263157895,0.208,0.31901840490797545,0.2,0.015510204081632653
garch_factor,50,250,5.0,4,OLS,0.20754716981132076,0.528,0.2979683972911964,0.0,0.12979591836734694
garch_factor,50,250,5.0,4,LASSO,0.7931034482758621,0.184,0.2987012987012987,0.4,0.01183673469387755
garch_factor,50,250,5.0,5,OLS,0.1955128205128205,0.488,0.2791762013729977,0.4,0.1273469387755102
garch_factor,50,250,5.0,5,LASSO,0.8333333333333334,0.24,0.37267080745341613,0.4,0.014693877551020407
garch_factor,50,250,5.0,6,OLS,0.17801047120418848,0.544,0.2682445759368836,0.2,0.15591836734693879
garch_factor,50,250,5.0,6,LASSO,0.75,0.24,0.36363636363636365,0.2,0.0163265306122449
garch_factor,50,250,5.0,7,OLS,0.15463917525773196,0.48,0.23391812865497075,0.2,0.15836734693877552
garch_factor,50,250,5.0,7,LASSO,0.8378378378378378,0.248,0.38271604938271603,0.0,0.015102040816326531
garch_factor,50,250,5.0,8,OLS,0.1697530864197531,0.44,0.24498886414253898,0.0,0.13224489795918368
garch_factor,50,250,5.0,8,LASSO,0.8529411764705882,0.232,0.36477987421383645,0.2,0.013877551020408163
garch_factor,50,250,5.0,9,OLS,0.15217391304347827,0.448,0.22718052738336714,0.6,0.15020408163265306
garch_factor,50,250,5.0,9,LASSO,0.7105263157894737,0.216,0.3312883435582822,0.2,0.015510204081632653
garch_factor,50,250,5.0,10,OLS,0.13920454545454544,0.392,0.20545073375262055,0.0,0.1436734693877551
garch_factor,50,250,5.0,10,LASSO,0.631578947368421,0.192,0.294478527607362,0.2,0.015510204081632653
garch_factor,50,250,5.0,11,OLS,0.16842105263157894,0.512,0.25346534653465347,0.2,0.15510204081632653
garch_factor,50,250,5.0,11,LASSO,0.825,0.264,0.4,0.2,0.0163265306122449
garch_factor,50,250,5.0,12,OLS,0.21132075471698114,0.448,0.28717948717948716,0.0,0.10816326530612246
garch_factor,50,250,5.0,12,LASSO,0.6666666666666666,0.16,0.25806451612903225,0.4,0.012244897959183673
garch_factor,50,250,5.0,13,OLS,0.1210762331838565,0.648,0.2040302267002519,0.2,0.2730612244897959
garch_factor,50,250,5.0,13,LASSO,0.711864406779661,0.336,0.45652173913043476,0.2,0.024081632653061225
garch_factor,50,250,5.0,14,OLS,0.12366737739872068,0.464,0.19528619528619529,0.0,0.19142857142857142
garch_factor,50,250,5.0,14,LASSO,0.875,0.28,0.42424242424242425,0.2,0.0163265306122449
garch_factor,50,250,5.0,15,OLS,0.1762917933130699,0.464,0.2555066079295154,0.2,0.13428571428571429
garch_factor,50,250,5.0,15,LASSO,0.825,0.264,0.4,0.2,0.0163265306122449
garch_factor,50,250,5.0,16,OLS,0.128,0.384,0.192,0.0,0.15306122448979592
garch_factor,50,250,5.0,16,LASSO,0.7837837837837838,0.232,0.35802469135802467,0.4,0.015102040816326531
garch_factor,50,250,5.0,17,OLS,0.15602836879432624,0.528,0.24087591240875914,0.2,0.17265306122448978
garch_factor,50,250,5.0,17,LASSO,0.7254901960784313,0.296,0.42045454545454547,0.0,0.020816326530612245
garch_factor,50,250,5.0,18,OLS,0.1278538812785388,0.448,0.1989342806394316,0.4,0.17877551020408164
garch_factor,50,250,5.0,18,LASSO,0.6415094339622641,0.272,0.38202247191011235,0.2,0.02163265306122449
garch_factor,50,250,5.0,19,OLS,0.1661807580174927,0.456,0.24358974358974358,0.0,0.14
garch_factor,50,250,5.0,19,LASSO,0.5675675675675675,0.168,0.25925925925925924,0.0,0.015102040816326531
garch_factor,50,250,5.0,20,OLS,0.1798780487804878,0.472,0.26048565121412803,0.0,0.13387755102040816
garch_factor,50,250,5.0,20,LASSO,0.7435897435897436,0.232,0.35365853658536583,0.2,0.015918367346938776
garch_factor,50,250,5.0,21,OLS,0.1598173515981735,0.56,0.24866785079928952,0.2,0.17877551020408164
garch_factor,50,250,5.0,21,LASSO,0.7592592592592593,0.328,0.4581005586592179,0.2,0.022040816326530613
garch_factor,50,250,5.0,22,OLS,0.13304721030042918,0.496,0.2098138747884941,0.2,0.19020408163265307
garch_factor,50,250,5.0,22,LASSO,0.5897435897435898,0.184,0.2804878048780488,0.4,0.015918367346938776
garch_factor,50,250,5.0,23,OLS,0.19365079365079366,0.488,0.2772727272727273,0.0,0.12857142857142856
garch_factor,50,250,5.0,23,LASSO,0.7837837837837838,0.232,0.35802469135802467,0.0,0.015102040816326531
garch_factor,50,250,5.0,24,OLS,0.17222222222222222,0.496,0.2556701030927835,0.4,0.1469387755102041
garch_factor,50,250,5.0,24,LASSO,0.8,0.224,0.35,0.6,0.014285714285714285
garch_factor,50,250,5.0,25,OLS,0.15384615384615385,0.496,0.23484848484848486,0.4,0.16448979591836735
garch_factor,50,250,5.0,25,LASSO,0.7674418604651163,0.264,0.39285714285714285,0.6,0.017551020408163264
garch_factor,50,250,5.0,26,OLS,0.1787709497206704,0.512,0.2650103519668737,0.4,0.14612244897959184
garch_factor,50,250,5.0,26,LASSO,0.8611111111111112,0.248,0.38509316770186336,0.6,0.014693877551020407
garch_factor,50,250,5.0,27,OLS,0.18803418803418803,0.528,0.2773109243697479,0.2,0.14326530612244898
garch_factor,50,250,5.0,27,LASSO,0.7380952380952381,0.248,0.3712574850299401,0.4,0.017142857142857144
garch_factor,50,250,5.0,28,OLS,0.18028169014084508,0.512,0.26666666666666666,0.2,0.14489795918367346
garch_factor,50,250,5.0,28,LASSO,0.8857142857142857,0.248,0.3875,0.0,0.014285714285714285
garch_factor,50,250,5.0,29,OLS,0.14193548387096774,0.528,0.22372881355932203,0.4,0.18979591836734694
